RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168865561753469,318 786 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167741794415851,313 968 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864527904560,253 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164484000736104,176 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167533793519505,127 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168620702097193,157 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168363620213463,217 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167577521935990,243 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167707940272848,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166220009435079,244 420 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168121839139649,256 474 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162391522607246,209 563 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162384587824323,292 352 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162391406510128,212 598 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162384367730726,206 069 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162384082816237,210 941 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168121584496089,198 518 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162391368810855,182 927 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162391702984049,219 420 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162391314515244,209 898 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168121987930095,313 324 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167595492415443,387 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167598188658298,276 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167925649992932,308 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168811639605999,284 080 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168811601206815,233 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167523123642830,178 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168553434419302,144 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166810103583878,490 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168381669152330,165 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168532376780938,205 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166135287339403,172 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168753007922408,211 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168474423897394,303 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168474747646576,187 450 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167992616576978,516 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167595149447229,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167992621627360,312 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c120031927827096,139 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168632280674590,292 890 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163654858654412,142 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167992618234177,300 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168544621617200,213 656 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168543588578191,187 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165529484381821,360 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168422930330778,850 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168412452643276,217 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167930353639991,500 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167154045417643,465 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165692798010671,309 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168674312455848,277 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168928614096900,288 430 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168927782630528,201 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168927781865873,177 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168927778182038,164 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168927777317841,139 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168927776500619,186 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168927775605800,146 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168927773799475,144 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163482382283623,411 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164242297170570,419 250 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164690142092440,326 082 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163714951905990,308 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168657751303542,269 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168925176578853,410 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168643688997814,288 423 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168643773982665,315 317 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167154544465600,270 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168665279585103,242 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165839794078310,370 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168924186143523,165 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168389713421633,690 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164828966421056,195 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168356388585934,369 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165245457501340,218 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168923633019914,174 251 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168923618620365,228 113 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167880669236110,333 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165651493819847,240 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d161208581884754,362 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168431317057773,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168663991581315,277 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165650130636608,309 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168189611733887,334 006 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168025057978974,419 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167178982495794,270 574 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916947155161,214 830 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916930229957,213 642 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167820483163638,611 475 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167820484317469,265 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167293554070494,316 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916257018198,160 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168915987628263,452 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168915812015841,377 150 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168915769833334,327 250 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167955979887503,245 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168414273548269,205 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166153147085486,155 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168908390986599,201 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168908338859549,159 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168908295885170,146 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163853859792222,187 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165209381420182,185 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163975151530170,155 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168017884365794,157 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165233893292669,194 524 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163593084546215,334 006 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168399498730712,330 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168116701700893,210 100 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167705604737652,210 941 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168906710912483,243 045 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168640249646150,183 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166740294188541,270 699 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407122893630,199 924 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407126650444,233 488 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407153288066,197 689 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407118875782,213 082 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407110447558,228 494 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165407106258841,195 693 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167843936044352,173 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168129609317496,225 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168129660423920,245 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167827986656149,350 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167292345608917,194 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168899193595077,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164458410122022,170 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165296472004856,165 690 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166566631405132,247 632 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168898457191985,180 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166505285586957,174 251 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166505167680921,228 113 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166504828192312,222 666 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168897764560919,214 664 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167464672433971,365 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167464562738777,309 228 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166126297661256,450 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168129991308235,197 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167628631224174,225 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168129991877691,213 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168121530698817,550 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166618986631578,292 843 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163586039818349,143 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168380917666271,225 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168873679309228,182 927 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168873436630408,277 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168620974784524,324 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168872690465284,208 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168241450612493,271 660 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165667818472957,309 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164387661138980,208 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166755278776493,207 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163248243884869,400 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168277009679158,285 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168138819434235,178 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168138641538658,218 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168138642123215,194 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168137306087780,235 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168137407178550,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168629002162729,157 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168120121961344,179 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168120630631148,182 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168120121199470,179 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163852711431891,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168365700465743,500 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164553030435648,307 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167144366214199,1 500 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167144287541614,1 500 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864627338355,369 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864499849186,249 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168864429718026,450 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168450740318988,155 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864362922729,145 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864240479291,178 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168864167737061,669 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001068959155,229 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864060728856,181 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168612995492095,226 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168613059219842,264 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166090678214991,177 724 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157356768450299,316 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166247338886021,251 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168863080481511,230 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167827148146348,300 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166558514789750,260 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166729366557914,237 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165703226706218,214 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167507110074255,225 100 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165703127131706,219 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168076587196462,380 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168076770571449,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168862865246559,249 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166624698448190,209 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167398338957426,170 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167879301698698,209 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168862237850025,208 320 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168312106993554,290 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168858331266911,319 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166324536900348,250 110 EUR,
