RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168924839048216,281 100 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168924499266985,249 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168924199241371,237 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164985543166256,982 800 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168356348705641,370 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165833665464818,346 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165756367075284,307 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167328600098173,341 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168105779462046,322 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166089107477728,317 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837356416532,297 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168837216658464,286 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168673195062600,320 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167171431424946,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168413640532136,270 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168388691569319,450 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916772109487,343 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168916726645284,260 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167412379628353,530 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167051520264208,992 640 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168379560245951,375 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168672728261732,185 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165875487202933,250 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167353162582923,276 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168656767535843,411 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167567549973417,399 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168396020395885,360 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168778705796185,280 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168899342712496,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168899188689139,237 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168898837089602,329 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167698146310780,237 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163896801824915,483 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166443282054293,275 956 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166149585798536,411 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166149662232966,381 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168897302415226,345 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167716105552044,192 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167878381586570,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168881166277445,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168880820244396,185 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168880668257293,190 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168621114247494,295 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168621481065615,620 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168534211851526,380 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168379438098463,340 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168380981850639,265 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168122928938991,248 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167871375291020,411 000 EUR,
