RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168854702477161,185 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165893080461812,158 496 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165123324221612,349 524 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168838161921144,199 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167507039315833,269 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168502268457603,234 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168361028302515,199 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168743584713021,205 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168121631619968,189 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168817825968817,162 560 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167448038874316,189 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168053402642653,203 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168803693364130,309 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168259302495963,195 936 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166316660922706,560 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168789435234146,249 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167508617515775,349 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168543773927109,470 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166574684937434,172 400 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166565873576565,158 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168785101392792,315 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168784239629186,259 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166411517629247,199 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168777403675673,257 999 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167507125348044,216 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168001727899986,343 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168380131029584,199 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168484950381189,239 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165944933343998,189 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165199096708298,233 303 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168199426537312,294 584 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168692071400739,195 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168681754170564,520 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168665336240593,185 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168631262373887,121 950 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167992590936742,449 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167930397093567,560 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165295406027036,307 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166964635653212,492 952 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168683792100207,217 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168683790415726,152 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168683790816416,246 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168684062343804,208 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925617407134,224 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168433306211033,235 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167809327197305,149 532 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167809162453104,144 092 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167809278183821,175 267 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925560211916,186 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168925546005120,358 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168925532460130,259 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168925469827856,260 000 EUR,
